index,Test_Time,Step_Time,Cycle_Index,Step_Index,Voltage,Test_Time,Step_Time,Cycle_Index,Step_Index,Current,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Capacity,Test_Time,Step_Time,Cycle_Index,Step_Index,Charge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,Discharge_Energy,Test_Time,Step_Time,Cycle_Index,Step_Index,dV/dt
333,37747.881456,2752.6373,7,3,4.40001440048218,37747.881456,2752.6373,7,3,0.651997566223145,37747.881456,2752.6373,7,3,1.33762729167938,37747.881456,2752.6373,7,3,2.5351833965459E-09,37747.881456,2752.6373,7,3,5.84093475341797,37747.881456,2752.6373,7,3,9.74202318815287E-09,42622.39752,480.006,8,5,-0.000644683837891
334,37867.936284,120.0039,7,4,4.27321004867554,37867.936284,120.0039,7,4,0,37867.936284,120.0039,7,4,1.33762753009796,37867.936284,120.0039,7,4,2.5351833965459E-09,37867.936284,120.0039,7,4,5.84093570709229,37867.936284,120.0039,7,4,9.74202318815287E-09,42742.39442,600.0029,8,5,-0.000670433044434
335,37987.938484,240.0061,7,4,4.26053857803345,37987.938484,240.0061,7,4,0,37987.938484,240.0061,7,4,1.33762753009796,37987.938484,240.0061,7,4,2.5351833965459E-09,37987.938484,240.0061,7,4,5.84093570709229,37987.938484,240.0061,7,4,9.74202318815287E-09,42862.39372,720.0022,8,5,-0.000933647155762
336,38047.935484,300.0031,7,4,4.25741243362427,38047.935484,300.0031,7,4,0,38047.935484,300.0031,7,4,1.33762753009796,38047.935484,300.0031,7,4,2.5351833965459E-09,38047.935484,300.0031,7,4,5.84093570709229,38047.935484,300.0031,7,4,9.74202318815287E-09,43005.805736,120.0067,8,6,0.000351905822754
337,38168.024028,120.0023,7,5,3.36275434494019,38168.024028,120.0023,7,5,-6.51982927322388,38168.024028,120.0023,7,5,1.33762753009796,38168.024028,120.0023,7,5,0.217313900589943,38168.024028,120.0023,7,5,5.84093570709229,38168.024028,120.0023,7,5,0.74572229385376,43125.804036,240.005,8,6,0.000161170959473
338,38288.028528,240.0068,7,5,3.31635904312134,38288.028528,240.0068,7,5,-6.51984596252441,38288.028528,240.0068,7,5,1.33762753009796,38288.028528,240.0068,7,5,0.434643864631653,38288.028528,240.0068,7,5,5.84093570709229,38288.028528,240.0068,7,5,1.47233724594116,43334.539204,120.0034,9,3,0.000175476074219
339,38408.023928,360.0022,7,5,3.24934244155884,38408.023928,360.0022,7,5,-6.51984596252441,38408.023928,360.0022,7,5,1.33762753009796,38408.023928,360.0022,7,5,0.651980757713318,38408.023928,360.0022,7,5,5.84093570709229,38408.023928,360.0022,7,5,2.18592190742493,43454.542904,240.0071,9,3,0.000201225280762
340,38528.021728,480,7,5,3.18120431900024,38528.021728,480,7,5,-6.5198187828064,38528.021728,480,7,5,1.33762753009796,38528.021728,480,7,5,0.869283199310303,38528.021728,480,7,5,5.84093570709229,38528.021728,480,7,5,2.88458466529846,43574.537504,360.0017,9,3,0.000319480895996
341,38648.027728,600.006,7,5,3.10880041122437,38648.027728,600.006,7,5,-6.51985263824463,38648.027728,600.006,7,5,1.33762753009796,38648.027728,600.006,7,5,1.08664095401764,38648.027728,600.006,7,5,5.84093570709229,38648.027728,600.006,7,5,3.56840777397156,43694.536704,480.0009,9,3,0.000429153442383
342,38768.025228,720.0035,7,5,3.01664686203003,38768.025228,720.0035,7,5,-6.51984453201294,38768.025228,720.0035,7,5,1.33762753009796,38768.025228,720.0035,7,5,1.30396389961243,38768.025228,720.0035,7,5,5.84093570709229,38768.025228,720.0035,7,5,4.23452472686768,43814.542104,600.0063,9,3,-7.43865966796875E-05
343,38786.144028,738.1223,7,5,2.99999952316284,38786.144028,738.1223,7,5,-6.51985120773315,38786.144028,738.1223,7,5,1.33762753009796,38786.144028,738.1223,7,5,1.33679091930389,38786.144028,738.1223,7,5,5.84093570709229,38786.144028,738.1223,7,5,4.33327913284302,43934.540404,720.0046,9,3,-1.33514404296875E-05
344,38906.29296,120,7,6,3.81682062149048,38906.29296,120,7,6,0,38906.29296,120,7,6,1.33762753009796,38906.29296,120,7,6,1.33691656589508,38906.29296,120,7,6,5.84093570709229,38906.29296,120,7,6,4.33367586135864,44054.541404,840.0056,9,3,-2.86102294921875E-06
345,39026.29346,240.0005,7,6,3.83766222000122,39026.29346,240.0005,7,6,0,39026.29346,240.0005,7,6,1.33762753009796,39026.29346,240.0005,7,6,1.33691656589508,39026.29346,240.0005,7,6,5.84093570709229,39026.29346,240.0005,7,6,4.33367586135864,44174.537904,960.0021,9,3,5.7220458984375E-05
346,39086.29906,300.0061,7,6,3.84241342544556,39086.29906,300.0061,7,6,0,39086.29906,300.0061,7,6,1.33762753009796,39086.29906,300.0061,7,6,1.33691656589508,39086.29906,300.0061,7,6,5.84093570709229,39086.29906,300.0061,7,6,4.33367586135864,44294.537004,1080.0012,9,3,-2.38418579101562E-05
347,39114.687284,28.2845,8,2,4.19999361038208,39114.687284,28.2845,8,2,3.25998020172119,39114.687284,28.2845,8,2,0.029370045289397,39114.687284,28.2845,8,2,0,39114.687284,28.2845,8,2,0.12331460416317,39114.687284,28.2845,8,2,0,44414.536904,1200.0011,9,3,7.82012939453125E-05
348,39234.703548,120.0016,8,3,4.28461694717407,39234.703548,120.0016,8,3,3.26006412506104,39234.703548,120.0016,8,3,0.13778518140316,39234.703548,120.0016,8,3,0,39234.703548,120.0016,8,3,0.584801554679871,39234.703548,120.0016,8,3,0,44534.537104,1320.0013,9,3,2.86102294921875E-05
349,39354.705448,240.0035,8,3,4.30856370925903,39354.705448,240.0035,8,3,3.2600736618042,39354.705448,240.0035,8,3,0.246447399258614,39354.705448,240.0035,8,3,0,39354.705448,240.0035,8,3,1.05169570446014,39354.705448,240.0035,8,3,0,44654.540204,1440.0044,9,3,3.24249267578125E-05
350,39474.703748,360.0018,8,3,4.33985471725464,39474.703748,360.0018,8,3,3.26003360748291,39474.703748,360.0018,8,3,0.355129897594452,39474.703748,360.0018,8,3,0,39474.703748,360.0018,8,3,1.52154326438904,39474.703748,360.0018,8,3,0,44774.536104,1560.0003,9,3,4.76837158203125E-06
351,39594.707648,480.0057,8,3,4.38438367843628,39594.707648,480.0057,8,3,3.26001453399658,39594.707648,480.0057,8,3,0.463796049356461,39594.707648,480.0057,8,3,0,39594.707648,480.0057,8,3,1.99545645713806,39594.707648,480.0057,8,3,0,44894.539404,1680.0036,9,3,-4.10079956054688E-05
352,39714.702248,600.0003,8,3,4.40008878707886,39714.702248,600.0003,8,3,2.90183925628662,39714.702248,600.0003,8,3,0.568111121654511,39714.702248,600.0003,8,3,0,39714.702248,600.0003,8,3,2.45418453216553,39714.702248,600.0003,8,3,0,45014.540704,1800.0049,9,3,-3.33786010742187E-05
353,39834.706948,720.005,8,3,4.40000104904175,39834.706948,720.005,8,3,2.46778011322021,39834.706948,720.005,8,3,0.657398879528046,39834.706948,720.005,8,3,0,39834.706948,720.005,8,3,2.84705138206482,39834.706948,720.005,8,3,0,45134.537404,1920.0016,9,3,-3.814697265625E-05
354,39954.705848,840.0039,8,3,4.39999723434448,39954.705848,840.0039,8,3,2.12552165985107,39954.705848,840.0039,8,3,0.733718395233154,39954.705848,840.0039,8,3,0,39954.705848,840.0039,8,3,3.18285775184631,39954.705848,840.0039,8,3,0,45254.538704,2040.0029,9,3,2.86102294921875E-05
355,40074.707948,960.006,8,3,4.39995718002319,40074.707948,960.006,8,3,1.86518955230713,40074.707948,960.006,8,3,0.800020456314087,40074.707948,960.006,8,3,0,40074.707948,960.006,8,3,3.47458696365356,40074.707948,960.006,8,3,0,45374.537904,2160.0021,9,3,-3.814697265625E-06
356,40194.702448,1080.0005,8,3,4.40000104904175,40194.702448,1080.0005,8,3,1.6636905670166,40194.702448,1080.0005,8,3,0.858714878559113,40194.702448,1080.0005,8,3,0,40194.702448,1080.0005,8,3,3.73284292221069,40194.702448,1080.0005,8,3,0,45494.539004,2280.0032,9,3,-6.77108764648437E-05
357,40314.707548,1200.0056,8,3,4.40000867843628,40314.707548,1200.0056,8,3,1.50137996673584,40314.707548,1200.0056,8,3,0.911356925964356,40314.707548,1200.0056,8,3,0,40314.707548,1200.0056,8,3,3.96446776390076,40314.707548,1200.0056,8,3,0,45614.541304,2400.0055,9,3,-1.23977661132813E-05
358,40434.704648,1320.0027,8,3,4.39998865127564,40434.704648,1320.0027,8,3,1.37732696533203,40434.704648,1320.0027,8,3,0.95921927690506,40434.704648,1320.0027,8,3,0,40434.704648,1320.0027,8,3,4.17506217956543,40434.704648,1320.0027,8,3,0,45734.539604,2520.0038,9,3,2.6702880859375E-05
359,40554.702148,1440.0002,8,3,4.40001630783081,40554.702148,1440.0002,8,3,1.28497314453125,40554.702148,1440.0002,8,3,1.0035365819931,40554.702148,1440.0002,8,3,0,40554.702148,1440.0002,8,3,4.37005853652954,40554.702148,1440.0002,8,3,0,45854.536204,2640.0004,9,3,-3.33786010742187E-05
360,40674.707948,1560.006,8,3,4.4000563621521,40674.707948,1560.006,8,3,1.20644283294678,40674.707948,1560.006,8,3,1.04502856731415,40674.707948,1560.006,8,3,0,40674.707948,1560.006,8,3,4.55262327194214,40674.707948,1560.006,8,3,0,46070.99978,120.0042,9,4,-0.00010871887207
361,40794.702048,1680.0001,8,3,4.40000581741333,40794.702048,1680.0001,8,3,1.1359977722168,40794.702048,1680.0001,8,3,1.0840380191803,40794.702048,1680.0001,8,3,0,40794.702048,1680.0001,8,3,4.72426462173462,40794.702048,1680.0001,8,3,0,46190.99918,240.0036,9,4,7.62939453125E-06
362,40914.704048,1800.0021,8,3,4.39995718002319,40914.704048,1800.0021,8,3,1.07050800323486,40914.704048,1800.0021,8,3,1.12079739570618,40914.704048,1800.0021,8,3,0,40914.704048,1800.0021,8,3,4.88600635528564,40914.704048,1800.0021,8,3,0,46371.09022,120.0011,9,5,-0.000102043151855
363,41034.704448,1920.0025,8,3,4.39995718002319,41034.704448,1920.0025,8,3,1.0088415145874,41034.704448,1920.0025,8,3,1.15543723106384,41034.704448,1920.0025,8,3,0,41034.704448,1920.0025,8,3,5.03842115402222,41034.704448,1920.0025,8,3,0,46491.09342,240.0043,9,5,-0.000615119934082
364,41154.704248,2040.0023,8,3,4.39999151229858,41154.704248,2040.0023,8,3,0.944187164306641,41154.704248,2040.0023,8,3,1.18801844120026,41154.704248,2040.0023,8,3,0,41154.704248,2040.0023,8,3,5.18177890777588,41154.704248,2040.0023,8,3,0,46611.09272,360.0036,9,5,-0.000640869140625
365,41274.706948,2160.005,8,3,4.39996767044067,41274.706948,2160.005,8,3,0.879079818725586,41274.706948,2160.005,8,3,1.21840643882751,41274.706948,2160.005,8,3,0,41274.706948,2160.005,8,3,5.31548595428467,41274.706948,2160.005,8,3,0,46731.09222,480.0031,9,5,-0.000557899475098
366,41394.702848,2280.0009,8,3,4.40008497238159,41394.702848,2280.0009,8,3,0.821394920349121,41394.702848,2280.0009,8,3,1.24672770500183,41394.702848,2280.0009,8,3,0,41394.702848,2280.0009,8,3,5.44009971618652,41394.702848,2280.0009,8,3,0,46851.09432,600.0052,9,5,-0.000510215759277
367,41514.702748,2400.0008,8,3,4.40001440048218,41514.702748,2400.0008,8,3,0.770188331604004,41514.702748,2400.0008,8,3,1.27324962615967,41514.702748,2400.0008,8,3,0,41514.702748,2400.0008,8,3,5.55679607391357,41514.702748,2400.0008,8,3,0,46971.09242,720.0033,9,5,-0.00092887878418
368,41634.705748,2520.0038,8,3,4.39997529983521,41634.705748,2520.0038,8,3,0.723949432373047,41634.705748,2520.0038,8,3,1.29813981056213,41634.705748,2520.0038,8,3,0,41634.705748,2520.0038,8,3,5.66631269454956,41634.705748,2520.0038,8,3,0,47100.529676,120.0004,9,6,0.000322341918945
369,41754.707548,2640.0056,8,3,4.39999437332153,41754.707548,2640.0056,8,3,0.681079864501953,41754.707548,2640.0056,8,3,1.32155025005341,41754.707548,2640.0056,8,3,0,41754.707548,2640.0056,8,3,5.7693190574646,41754.707548,2640.0056,8,3,0,47220.531076,240.0018,9,6,0.000144004821777
370,41842.246248,2727.5443,8,3,4.39996767044067,41842.246248,2727.5443,8,3,0.651992797851563,41842.246248,2727.5443,8,3,1.33775675296783,41842.246248,2727.5443,8,3,0,41842.246248,2727.5443,8,3,5.84062719345093,41842.246248,2727.5443,8,3,0,47427.794484,120.003,10,3,0.000199317932129
371,41962.30008,120.002,8,4,4.27324724197388,41962.30008,120.002,8,4,0,41962.30008,120.002,8,4,1.33775973320007,41962.30008,120.002,8,4,0,41962.30008,120.002,8,4,5.84064054489136,41962.30008,120.002,8,4,0,47547.797484,240.006,10,3,0.000188827514648
372,42082.30328,240.0052,8,4,4.26062345504761,42082.30328,240.0052,8,4,0,42082.30328,240.0052,8,4,1.33775973320007,42082.30328,240.0052,8,4,0,42082.30328,240.0052,8,4,5.84064054489136,42082.30328,240.0052,8,4,0,47667.794784,360.0033,10,3,0.00029468536377
373,42142.30208,300.004,8,4,4.25750780105591,42142.30208,300.004,8,4,0,42142.30208,300.004,8,4,1.33775973320007,42142.30208,300.004,8,4,0,42142.30208,300.004,8,4,5.84064054489136,42142.30208,300.004,8,4,0,47787.793784,480.0023,10,3,0.000484466552734
374,42262.39772,120.0062,8,5,3.36667013168335,42262.39772,120.0062,8,5,-6.51977825164795,42262.39772,120.0062,8,5,1.33775973320007,42262.39772,120.0062,8,5,0.217328548431396,42262.39772,120.0062,8,5,5.84064054489136,42262.39772,120.0062,8,5,0.746543645858765,47907.793684,600.0022,10,3,-3.24249267578125E-05
375,42382.39652,240.005,8,5,3.31951093673706,42382.39652,240.005,8,5,-6.51986455917358,42382.39652,240.005,8,5,1.33775973320007,42382.39652,240.005,8,5,0.434641927480698,42382.39652,240.005,8,5,5.84064054489136,42382.39652,240.005,8,5,1.47398626804352,48027.793784,720.0023,10,3,2.6702880859375E-05
376,42502.39632,360.0048,8,5,3.25175905227661,42502.39632,360.0048,8,5,-6.52006244659424,42502.39632,360.0048,8,5,1.33775973320007,42502.39632,360.0048,8,5,0.651977956295013,42502.39632,360.0048,8,5,5.84064054489136,42502.39632,360.0048,8,5,2.18809843063354,48147.796384,840.0049,10,3,-1.9073486328125E-05
377,42622.39752,480.006,8,5,3.18545389175415,42622.39752,480.006,8,5,-6.51987981796265,42622.39752,480.006,8,5,1.33775973320007,42622.39752,480.006,8,5,0.869333863258362,42622.39752,480.006,8,5,5.84064054489136,42622.39752,480.006,8,5,2.8876805305481,48267.792384,960.0009,10,3,9.5367431640625E-06
378,42742.39442,600.0029,8,5,3.11247682571411,42742.39442,600.0029,8,5,-6.52017545700073,42742.39442,600.0029,8,5,1.33775973320007,42742.39442,600.0029,8,5,1.08665502071381,42742.39442,600.0029,8,5,5.84064054489136,42742.39442,600.0029,8,5,3.57224082946777,48387.795884,1080.0044,10,3,4.29153442382813E-05
379,42862.39372,720.0022,8,5,3.0216383934021,42862.39372,720.0022,8,5,-6.51985931396484,42862.39372,720.0022,8,5,1.33775973320007,42862.39372,720.0022,8,5,1.30397987365723,42862.39372,720.0022,8,5,5.84064054489136,42862.39372,720.0022,8,5,4.23933792114258,48507.795684,1200.0042,10,3,4.1961669921875E-05
